GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CTY_SUB,CTY_SUBA,DZ2001
"G2701450208","1980","Minnesota","27","Stearns","145",,"Rockville city","208",597
"G2701450210","1980","Minnesota","27","Stearns","145",,"Rockville township","210",1255
"G2701450215","1980","Minnesota","27","Stearns","145",,"Roscoe city","215",154
"G2701450220","1980","Minnesota","27","Stearns","145",,"St. Anthony city","220",78
"G2701450225","1980","Minnesota","27","Stearns","145",,"St. Augusta township","225",2169
"G2701450230","1980","Minnesota","27","Stearns","145",,"St. Cloud city","230",33500
"G2701450235","1980","Minnesota","27","Stearns","145",,"St. Cloud township","235",5282
"G2701450239","1980","Minnesota","27","Stearns","145",,"St. Joseph city","239",2994
"G2701450240","1980","Minnesota","27","Stearns","145",,"St. Joseph township","240",2916
"G2701450248","1980","Minnesota","27","Stearns","145",,"St. Martin city","248",220
"G2701450250","1980","Minnesota","27","Stearns","145",,"St. Martin township","250",584
"G2701450253","1980","Minnesota","27","Stearns","145",,"St. Rosa city","253",77
"G2701450255","1980","Minnesota","27","Stearns","145",,"St. Stephen city","255",453
"G2701450260","1980","Minnesota","27","Stearns","145",,"St. Wendel township","260",1773
"G2701450262","1980","Minnesota","27","Stearns","145",,"Sartell city","262",2200
"G2701450265","1980","Minnesota","27","Stearns","145",,"Sauk Centre city","265",3709
"G2701450270","1980","Minnesota","27","Stearns","145",,"Sauk Centre township","270",1106
"G2701450273","1980","Minnesota","27","Stearns","145",,"Spring Hill city","273",94
"G2701450275","1980","Minnesota","27","Stearns","145",,"Spring Hill township","275",499
"G2701450280","1980","Minnesota","27","Stearns","145",,"Waite Park city","280",3496
"G2701450285","1980","Minnesota","27","Stearns","145",,"Wakefield township","285",2230
"G2701450290","1980","Minnesota","27","Stearns","145",,"Zion township","290",519
"G2701470005","1980","Minnesota","27","Steele","147",,"Aurora township","005",739
"G2701470010","1980","Minnesota","27","Steele","147",,"Berlin township","010",570
"G2701470014","1980","Minnesota","27","Steele","147",,"Blooming Prairie city","014",1969
"G2701470015","1980","Minnesota","27","Steele","147",,"Blooming Prairie township","015",541
"G2701470025","1980","Minnesota","27","Steele","147",,"Clinton Falls township","025",486
"G2701470030","1980","Minnesota","27","Steele","147",,"Deerfield township","030",600
"G2701470035","1980","Minnesota","27","Steele","147",,"Ellendale city","035",555
"G2701470040","1980","Minnesota","27","Steele","147",,"Havana township","040",677
"G2701470045","1980","Minnesota","27","Steele","147",,"Lemond township","045",551
"G2701470049","1980","Minnesota","27","Steele","147",,"Medford city","049",775
"G2701470050","1980","Minnesota","27","Steele","147",,"Medford township","050",515
"G2701470060","1980","Minnesota","27","Steele","147",,"Meriden township","060",719
"G2701470065","1980","Minnesota","27","Steele","147",,"Merton township","065",427
"G2701470070","1980","Minnesota","27","Steele","147",,"Owatonna city","070",18632
"G2701470075","1980","Minnesota","27","Steele","147",,"Owatonna township","075",1087
"G2701470080","1980","Minnesota","27","Steele","147",,"Somerset township","080",905
"G2701470085","1980","Minnesota","27","Steele","147",,"Summit township","085",580
"G2701490005","1980","Minnesota","27","Stevens","149",,"Alberta city","005",145
"G2701490010","1980","Minnesota","27","Stevens","149",,"Baker township","010",231
"G2701490015","1980","Minnesota","27","Stevens","149",,"Chokio city","015",559
"G2701490020","1980","Minnesota","27","Stevens","149",,"Darnen township","020",389
"G2701490024","1980","Minnesota","27","Stevens","149",,"Donnelly city","024",317
"G2701490025","1980","Minnesota","27","Stevens","149",,"Donnelly township","025",195
"G2701490035","1980","Minnesota","27","Stevens","149",,"Eldorado township","035",162
"G2701490040","1980","Minnesota","27","Stevens","149",,"Everglade township","040",160
"G2701490045","1980","Minnesota","27","Stevens","149",,"Framnas township","045",397
"G2701490050","1980","Minnesota","27","Stevens","149",,"Hancock city","050",877
"G2701490055","1980","Minnesota","27","Stevens","149",,"Hodges township","055",291
"G2701490060","1980","Minnesota","27","Stevens","149",,"Horton township","060",267
"G2701490065","1980","Minnesota","27","Stevens","149",,"Moore township","065",269
"G2701490070","1980","Minnesota","27","Stevens","149",,"Morris city","070",5367
"G2701490075","1980","Minnesota","27","Stevens","149",,"Morris township","075",501
"G2701490080","1980","Minnesota","27","Stevens","149",,"Pepperton township","080",214
"G2701490085","1980","Minnesota","27","Stevens","149",,"Rendsville township","085",250
"G2701490090","1980","Minnesota","27","Stevens","149",,"Scott township","090",201
"G2701490095","1980","Minnesota","27","Stevens","149",,"Stevens township","095",147
"G2701490100","1980","Minnesota","27","Stevens","149",,"Swan Lake township","100",253
"G2701490105","1980","Minnesota","27","Stevens","149",,"Synnes township","105",130
"G2701510004","1980","Minnesota","27","Swift","151",,"Appleton city","004",1842
"G2701510005","1980","Minnesota","27","Swift","151",,"Appleton township","005",298
"G2701510015","1980","Minnesota","27","Swift","151",,"Benson city","015",3656
"G2701510020","1980","Minnesota","27","Swift","151",,"Benson township","020",362
"G2701510025","1980","Minnesota","27","Swift","151",,"Camp Lake township","025",326
"G2701510030","1980","Minnesota","27","Swift","151",,"Cashel township","030",239
"G2701510034","1980","Minnesota","27","Swift","151",,"Clontarf city","034",196
"G2701510035","1980","Minnesota","27","Swift","151",,"Clontarf township","035",144
"G2701510045","1980","Minnesota","27","Swift","151",,"Danvers city","045",152
"G2701510050","1980","Minnesota","27","Swift","151",,"De Graff city","050",179
"G2701510055","1980","Minnesota","27","Swift","151",,"Dublin township","055",230
"G2701510060","1980","Minnesota","27","Swift","151",,"Edison township","060",225
"G2701510065","1980","Minnesota","27","Swift","151",,"Fairfield township","065",232
"G2701510070","1980","Minnesota","27","Swift","151",,"Hayes township","070",290
"G2701510075","1980","Minnesota","27","Swift","151",,"Hegbert township","075",189
"G2701510077","1980","Minnesota","27","Swift","151",,"Holloway city","077",142
"G2701510079","1980","Minnesota","27","Swift","151",,"Kerkhoven city","079",761
"G2701510080","1980","Minnesota","27","Swift","151",,"Kerkhoven township","080",341
"G2701510090","1980","Minnesota","27","Swift","151",,"Kildare township","090",230
"G2701510095","1980","Minnesota","27","Swift","151",,"Marysland township","095",219
"G2701510100","1980","Minnesota","27","Swift","151",,"Moyer township","100",200
"G2701510105","1980","Minnesota","27","Swift","151",,"Murdock city","105",343
"G2701510110","1980","Minnesota","27","Swift","151",,"Pillsbury township","110",336
"G2701510115","1980","Minnesota","27","Swift","151",,"Shible township","115",216
"G2701510120","1980","Minnesota","27","Swift","151",,"Six Mile Grove township","120",252
"G2701510125","1980","Minnesota","27","Swift","151",,"Swenoda township","125",231
"G2701510130","1980","Minnesota","27","Swift","151",,"Tara township","130",181
"G2701510135","1980","Minnesota","27","Swift","151",,"Torning township","135",634
"G2701510140","1980","Minnesota","27","Swift","151",,"West Bank township","140",274
"G2701530005","1980","Minnesota","27","Todd","153",,"Bartlett township","005",469
"G2701530009","1980","Minnesota","27","Todd","153",,"Bertha city","009",510
"G2701530010","1980","Minnesota","27","Todd","153",,"Bertha township","010",490
"G2701530020","1980","Minnesota","27","Todd","153",,"Birchdale township","020",722
"G2701530025","1980","Minnesota","27","Todd","153",,"Browerville city","025",693
"G2701530030","1980","Minnesota","27","Todd","153",,"Bruce township","030",482
"G2701530035","1980","Minnesota","27","Todd","153",,"Burleene township","035",436
"G2701530040","1980","Minnesota","27","Todd","153",,"Burnhamville township","040",671
"G2701530045","1980","Minnesota","27","Todd","153",,"Burtrum city","045",177
"G2701530050","1980","Minnesota","27","Todd","153",,"Clarissa city","050",663
"G2701530055","1980","Minnesota","27","Todd","153",,"Eagle Bend city","055",593
"G2701530060","1980","Minnesota","27","Todd","153",,"Eagle Valley township","060",714
"G2701530065","1980","Minnesota","27","Todd","153",,"Fawn Lake township","065",358
"G2701530070","1980","Minnesota","27","Todd","153",,"Germania township","070",508
"G2701530075","1980","Minnesota","27","Todd","153",,"Gordon township","075",635
"G2701530079","1980","Minnesota","27","Todd","153",,"Grey Eagle city","079",338
"G2701530080","1980","Minnesota","27","Todd","153",,"Grey Eagle township","080",571
"G2701530090","1980","Minnesota","27","Todd","153",,"Hartford township","090",669
"G2701530095","1980","Minnesota","27","Todd","153",,"Hewitt city","095",299
"G2701530100","1980","Minnesota","27","Todd","153",,"Iona township","100",525
"G2701530105","1980","Minnesota","27","Todd","153",,"Kandota township","105",535
"G2701530110","1980","Minnesota","27","Todd","153",,"Leslie township","110",619
"G2701530115","1980","Minnesota","27","Todd","153",,"Little Elk township","115",357
"G2701530120","1980","Minnesota","27","Todd","153",,"Little Sauk township","120",642
"G2701530124","1980","Minnesota","27","Todd","153",,"Long Prairie city","124",2859
"G2701530125","1980","Minnesota","27","Todd","153",,"Long Prairie township","125",938
"G2701530135","1980","Minnesota","27","Todd","153",,"Moran township","135",570
"G2701530140","1980","Minnesota","27","Todd","153",,"Osakis city","140",88
"G2701530145","1980","Minnesota","27","Todd","153",,"Reynolds township","145",662
"G2701530150","1980","Minnesota","27","Todd","153",,"Round Prairie township","150",658
"G2701530155","1980","Minnesota","27","Todd","153",,"Staples city","155",2623
"G2701530160","1980","Minnesota","27","Todd","153",,"Staples township","160",1011
"G2701530165","1980","Minnesota","27","Todd","153",,"Stowe Prairie township","165",595
"G2701530170","1980","Minnesota","27","Todd","153",,"Turtle Creek township","170",371
"G2701530175","1980","Minnesota","27","Todd","153",,"Villard township","175",466
"G2701530180","1980","Minnesota","27","Todd","153",,"Ward township","180",515
"G2701530184","1980","Minnesota","27","Todd","153",,"West Union city","184",74
"G2701530185","1980","Minnesota","27","Todd","153",,"West Union township","185",380
"G2701530195","1980","Minnesota","27","Todd","153",,"Wykeham township","195",505
"G2701550005","1980","Minnesota","27","Traverse","155",,"Arthur township","005",151
"G2701550010","1980","Minnesota","27","Traverse","155",,"Browns Valley city","010",887
"G2701550015","1980","Minnesota","27","Traverse","155",,"Clifton township","015",133
"G2701550020","1980","Minnesota","27","Traverse","155",,"Croke township","020",156
"G2701550025","1980","Minnesota","27","Traverse","155",,"Dollymount township","025",131
"G2701550030","1980","Minnesota","27","Traverse","155",,"Dumont city","030",173
"G2701550035","1980","Minnesota","27","Traverse","155",,"Folsom township","035",162
"G2701550040","1980","Minnesota","27","Traverse","155",,"Lake Valley township","040",332
"G2701550045","1980","Minnesota","27","Traverse","155",,"Leonardsville township","045",179
"G2701550050","1980","Minnesota","27","Traverse","155",,"Monson township","050",224
"G2701550055","1980","Minnesota","27","Traverse","155",,"Parnell township","055",140
"G2701550060","1980","Minnesota","27","Traverse","155",,"Redpath township","060",116
"G2701550065","1980","Minnesota","27","Traverse","155",,"Tara township","065",183
"G2701550070","1980","Minnesota","27","Traverse","155",,"Taylor township","070",188
"G2701550074","1980","Minnesota","27","Traverse","155",,"Tintah city","074",119
"G2701550075","1980","Minnesota","27","Traverse","155",,"Tintah township","075",78
"G2701550085","1980","Minnesota","27","Traverse","155",,"Walls township","085",136
"G2701550090","1980","Minnesota","27","Traverse","155",,"Wheaton city","090",1969
"G2701550095","1980","Minnesota","27","Traverse","155",,"Windsor township","095",85
"G2701570005","1980","Minnesota","27","Wabasha","157",,"Bellechester city","005",63
"G2701570010","1980","Minnesota","27","Wabasha","157",,"Chester township","010",515
"G2701570014","1980","Minnesota","27","Wabasha","157",,"Elgin city","014",667
"G2701570015","1980","Minnesota","27","Wabasha","157",,"Elgin township","015",751
"G2701570025","1980","Minnesota","27","Wabasha","157",,"Gillford township","025",536
"G2701570030","1980","Minnesota","27","Wabasha","157",,"Glasgow township","030",277
"G2701570035","1980","Minnesota","27","Wabasha","157",,"Greenfield township","035",943
"G2701570040","1980","Minnesota","27","Wabasha","157",,"Hammond city","040",178
"G2701570045","1980","Minnesota","27","Wabasha","157",,"Highland township","045",447
"G2701570050","1980","Minnesota","27","Wabasha","157",,"Hyde Park township","050",274
"G2701570055","1980","Minnesota","27","Wabasha","157",,"Kellogg city","055",440
"G2701570065","1980","Minnesota","27","Wabasha","157",,"Lake township","065",417
"G2701570067","1980","Minnesota","27","Wabasha","157",,"Lake City city","067",4035
"G2701570069","1980","Minnesota","27","Wabasha","157",,"Mazeppa city","069",680
"G2701570070","1980","Minnesota","27","Wabasha","157",,"Mazeppa township","070",492
"G2701570080","1980","Minnesota","27","Wabasha","157",,"Millville city","080",186
"G2701570084","1980","Minnesota","27","Wabasha","157",,"Minneiska city","084",67
"G2701570085","1980","Minnesota","27","Wabasha","157",,"Minneiska township","085",143
"G2701570095","1980","Minnesota","27","Wabasha","157",,"Mount Pleasant township","095",451
"G2701570100","1980","Minnesota","27","Wabasha","157",,"Oakwood township","100",437
"G2701570105","1980","Minnesota","27","Wabasha","157",,"Pepin township","105",386
"G2701570109","1980","Minnesota","27","Wabasha","157",,"Plainview city","109",2416
"G2701570110","1980","Minnesota","27","Wabasha","157",,"Plainview township","110",616
